datetime,fix1_price,pv_mw
2025-07-20 14:45:00,-1.0,8047.125
2025-07-20 15:45:00,10.11,8145.55
2025-07-20 16:45:00,200.0,6892.425
2025-07-20 17:45:00,396.0,5912.7
2025-07-20 18:45:00,482.26,3481.275
2025-07-20 19:45:00,547.5,1598.9
2025-07-20 20:45:00,612.7,628.6
2025-07-20 21:45:00,628.3,0.0
2025-07-20 22:45:00,529.79,0.0
2025-07-20 23:45:00,489.9,0.0
2025-07-21 00:45:00,436.0,0.0
2025-07-21 01:45:00,420.0,0.0
2025-07-21 02:45:00,405.61,0.0
2025-07-21 03:45:00,404.01,0.0
2025-07-21 04:45:00,406.3,21.474999999999998
2025-07-21 05:45:00,429.37,1024.675
2025-07-21 06:45:00,496.0,2253.3
2025-07-21 07:45:00,528.07,4473.05
2025-07-21 08:45:00,484.0,6732.475
2025-07-21 09:45:00,428.0,8870.9
2025-07-21 10:45:00,376.08,10313.925
2025-07-21 11:45:00,360.0,11316.6
2025-07-21 12:45:00,343.05,11525.5
2025-07-21 13:45:00,340.0,11166.8
2025-07-21 14:45:00,361.0,10284.025
2025-07-21 15:45:00,379.41,8704.15
2025-07-21 16:45:00,400.0,7032.75
2025-07-21 17:45:00,450.0,4988.875
2025-07-21 18:45:00,589.58,2613.35
2025-07-21 19:45:00,692.02,1034.325
2025-07-21 20:45:00,736.9,173.8
2025-07-21 21:45:00,600.0,0.0
2025-07-21 22:45:00,486.67,0.0
2025-07-21 23:45:00,426.06,0.0
2025-07-22 00:45:00,430.0,0.0
2025-07-22 01:45:00,410.02,0.0
2025-07-22 02:45:00,410.02,0.0
2025-07-22 03:45:00,404.6,0.0
2025-07-22 04:45:00,400.0,20.8
2025-07-22 05:45:00,410.02,309.75
2025-07-22 06:45:00,466.0,1031.1
2025-07-22 07:45:00,460.0,2454.825
2025-07-22 08:45:00,428.77,4299.6
2025-07-22 09:45:00,388.2,5912.025
2025-07-22 10:45:00,311.99,6771.15
2025-07-22 11:45:00,251.4,7706.275
2025-07-22 12:45:00,161.0,8213.675
2025-07-22 13:45:00,60.0,8069.725
2025-07-22 14:45:00,70.11,8020.974999999999
2025-07-22 15:45:00,134.8,7244.95
2025-07-22 16:45:00,300.0,6056.975
2025-07-22 17:45:00,397.99,4747.4
2025-07-22 18:45:00,482.01,2751.95
2025-07-22 19:45:00,529.6,1025.425
2025-07-22 20:45:00,621.5,191.29999999999998
2025-07-22 21:45:00,550.0,0.0
2025-07-22 22:45:00,475.0,0.0
2025-07-22 23:45:00,428.0,0.0
2025-07-23 00:45:00,436.0,0.0
2025-07-23 01:45:00,415.27,0.0
2025-07-23 02:45:00,415.01,0.0
2025-07-23 03:45:00,407.0,0.0
2025-07-23 04:45:00,408.0,17.125
2025-07-23 05:45:00,415.01,408.9
2025-07-23 06:45:00,447.8,1606.025
2025-07-23 07:45:00,430.0,3577.9500000000003
2025-07-23 08:45:00,404.0,5551.875
2025-07-23 09:45:00,358.11,7166.125
2025-07-23 10:45:00,272.52,7679.975
2025-07-23 11:45:00,207.99,7980.1
2025-07-23 12:45:00,174.59,8342.275
2025-07-23 13:45:00,178.9,7612.549999999999
2025-07-23 14:45:00,205.99,7458.025
2025-07-23 15:45:00,310.0,7074.15
2025-07-23 16:45:00,373.5,5389.875
2025-07-23 17:45:00,447.79,3949.5
2025-07-23 18:45:00,510.3,2378.225
2025-07-23 19:45:00,700.0,845.65
2025-07-23 20:45:00,748.2,148.25
2025-07-23 21:45:00,620.0,0.0
2025-07-23 22:45:00,500.0,0.0
2025-07-23 23:45:00,455.3,0.0
2025-07-24 00:45:00,440.0,0.0
2025-07-24 01:45:00,420.0,0.0
2025-07-24 02:45:00,406.0,0.0
2025-07-24 03:45:00,401.0,0.0
2025-07-24 04:45:00,408.0,15.175
2025-07-24 05:45:00,431.0,376.575
2025-07-24 06:45:00,487.9,1521.975
2025-07-24 07:45:00,495.85,3143.875
2025-07-24 08:45:00,456.5,4907.05
2025-07-24 09:45:00,415.84,6831.775
2025-07-24 10:45:00,380.0,7788.0
2025-07-24 11:45:00,351.01,8693.675
2025-07-24 12:45:00,325.99,8683.225
2025-07-24 13:45:00,300.01,8648.625
2025-07-24 14:45:00,319.15,7875.175
2025-07-24 15:45:00,358.76,7364.925
2025-07-24 16:45:00,401.01,6244.3
2025-07-24 17:45:00,480.0,4918.925
2025-07-24 18:45:00,550.0,2750.5
2025-07-24 19:45:00,796.89,1132.95
2025-07-24 20:45:00,900.0,189.95
2025-07-24 21:45:00,699.0,0.0
2025-07-24 22:45:00,549.24,0.0
2025-07-24 23:45:00,483.5,0.0
2025-07-25 00:45:00,470.89,0.0
2025-07-25 01:45:00,449.0,0.0
2025-07-25 02:45:00,438.0,0.0
2025-07-25 03:45:00,434.0,0.0
2025-07-25 04:45:00,435.0,16.925
2025-07-25 05:45:00,448.0,326.0
2025-07-25 06:45:00,500.44,1219.3
2025-07-25 07:45:00,505.83,2954.9
2025-07-25 08:45:00,491.2,4998.6
2025-07-25 09:45:00,480.0,6537.175
2025-07-25 10:45:00,433.95,7512.95
2025-07-25 11:45:00,400.0,8049.55
2025-07-25 12:45:00,398.23,8301.45
2025-07-25 13:45:00,378.12,7926.650000000001
2025-07-25 14:45:00,378.9,7304.0
2025-07-25 15:45:00,398.13,6788.825
2025-07-25 16:45:00,424.99,5900.9
2025-07-25 17:45:00,475.0,4299.275
2025-07-25 18:45:00,630.0,2526.025
2025-07-25 19:45:00,850.0,1001.5250000000001
2025-07-25 20:45:00,949.47,198.0
2025-07-25 21:45:00,722.29,0.0
2025-07-25 22:45:00,569.73,0.0
2025-07-25 23:45:00,485.0,0.0
2025-07-26 00:45:00,510.34,0.0
2025-07-26 01:45:00,480.0,0.0
2025-07-26 02:45:00,460.45,0.0
2025-07-26 03:45:00,453.68,0.0
2025-07-26 04:45:00,448.01,17.625
2025-07-26 05:45:00,442.0,332.1
2025-07-26 06:45:00,460.0,1347.325
2025-07-26 07:45:00,469.02,2973.0
2025-07-26 08:45:00,439.0,4983.975
2025-07-26 09:45:00,360.0,7009.725
2025-07-26 10:45:00,301.0,7916.725
2025-07-26 11:45:00,200.0,8208.525
2025-07-26 12:45:00,170.0,8145.299999999999
2025-07-26 13:45:00,156.0,7994.55
2025-07-26 14:45:00,178.56,7014.075
2025-07-26 15:45:00,260.0,6397.85
2025-07-26 16:45:00,400.0,5006.7
2025-07-26 17:45:00,488.0,3666.125
2025-07-26 18:45:00,550.0,1884.7250000000001
2025-07-26 19:45:00,610.0,769.825
2025-07-26 20:45:00,681.29,153.9
2025-07-26 21:45:00,654.68,0.0
2025-07-26 22:45:00,560.0,0.0
2025-07-26 23:45:00,496.07,0.0
2025-07-27 00:45:00,467.12,0.0
2025-07-27 01:45:00,440.0,0.0
2025-07-27 02:45:00,425.0,0.0
2025-07-27 03:45:00,412.0,0.0
2025-07-27 04:45:00,406.43,14.25
2025-07-27 05:45:00,410.0,235.7
2025-07-27 06:45:00,405.9,845.175
2025-07-27 07:45:00,412.94,1722.9
2025-07-27 08:45:00,450.0,2818.95
2025-07-27 09:45:00,421.38,3841.775
2025-07-27 10:45:00,404.57,4983.625
2025-07-27 11:45:00,390.25,5681.2
2025-07-27 12:45:00,388.01,5759.925
2025-07-27 13:45:00,388.02,5296.45
2025-07-27 14:45:00,388.02,4662.650000000001
2025-07-27 15:45:00,404.57,3900.775
2025-07-27 16:45:00,450.0,3354.475
2025-07-27 17:45:00,501.83,2661.925
2025-07-27 18:45:00,484.42,1523.675
2025-07-27 19:45:00,525.9,651.975
2025-07-27 20:45:00,644.1,150.55
2025-07-27 21:45:00,573.8,0.0
2025-07-27 22:45:00,494.0,0.0
2025-07-27 23:45:00,440.0,0.0
2025-07-28 00:45:00,416.03,0.0
2025-07-28 01:45:00,395.37,0.0
2025-07-28 02:45:00,393.67,0.0
2025-07-28 03:45:00,390.0,0.0
2025-07-28 04:45:00,390.0,7.425
2025-07-28 05:45:00,394.02,149.2
2025-07-28 06:45:00,475.0,616.0749999999999
2025-07-28 07:45:00,500.26,1276.3
2025-07-28 08:45:00,484.42,2217.475
2025-07-28 09:45:00,511.84,2931.0
2025-07-28 10:45:00,479.0,3646.6499999999996
2025-07-28 11:45:00,476.38,4434.65
2025-07-28 12:45:00,455.72,4974.575
2025-07-28 13:45:00,440.11,4640.55
2025-07-28 14:45:00,426.06,4396.225
2025-07-28 15:45:00,426.06,3858.075
2025-07-28 16:45:00,429.85,3290.125
2025-07-28 17:45:00,425.0,2607.85
2025-07-28 18:45:00,470.0,1461.875
2025-07-28 19:45:00,487.0,679.775
2025-07-28 20:45:00,551.06,107.175
2025-07-28 21:45:00,484.5,0.0
2025-07-28 22:45:00,454.71,0.0
2025-07-28 23:45:00,406.0,0.0
2025-07-29 00:45:00,381.0,0.0
2025-07-29 01:45:00,352.67,0.0
2025-07-29 02:45:00,342.56,0.0
2025-07-29 03:45:00,349.2,0.0
2025-07-29 04:45:00,352.67,7.9
2025-07-29 05:45:00,361.0,225.14999999999998
2025-07-29 06:45:00,433.4,1130.35
2025-07-29 07:45:00,435.8,2806.875
2025-07-29 08:45:00,420.0,4517.0
2025-07-29 09:45:00,362.0,5931.825000000001
2025-07-29 10:45:00,298.37,7230.175
2025-07-29 11:45:00,237.66,7814.725
2025-07-29 12:45:00,195.21,8160.549999999999
2025-07-29 13:45:00,129.41,7671.5
2025-07-29 14:45:00,120.0,7065.9
2025-07-29 15:45:00,205.9,6745.2
2025-07-29 16:45:00,342.2,5924.05
2025-07-29 17:45:00,438.0,4735.75
2025-07-29 18:45:00,518.0,2757.1
2025-07-29 19:45:00,672.72,1055.3
2025-07-29 20:45:00,838.12,143.475
2025-07-29 21:45:00,650.0,0.0
2025-07-29 22:45:00,532.22,0.0
2025-07-29 23:45:00,459.7,0.0
2025-07-30 00:45:00,424.15,0.0
2025-07-30 01:45:00,408.89,0.0
2025-07-30 02:45:00,399.0,0.0
2025-07-30 03:45:00,400.0,0.0
2025-07-30 04:45:00,403.27,7.85
2025-07-30 05:45:00,414.34,321.325
2025-07-30 06:45:00,459.4,1670.175
2025-07-30 07:45:00,454.0,4306.625
2025-07-30 08:45:00,430.01,7366.175
2025-07-30 09:45:00,360.0,9052.6
2025-07-30 10:45:00,296.99,10049.1
2025-07-30 11:45:00,245.0,9913.9
2025-07-30 12:45:00,181.28,9599.125
2025-07-30 13:45:00,190.0,9491.7
2025-07-30 14:45:00,210.0,8912.65
2025-07-30 15:45:00,270.0,7720.25
2025-07-30 16:45:00,371.3,6848.2
2025-07-30 17:45:00,415.97,4949.3
2025-07-30 18:45:00,524.08,2833.25
2025-07-30 19:45:00,676.0,1027.0
2025-07-30 20:45:00,846.69,129.375
2025-07-30 21:45:00,671.7,0.0
2025-07-30 22:45:00,520.0,0.0
2025-07-30 23:45:00,450.0,0.0
2025-07-31 00:45:00,445.66,0.0
2025-07-31 01:45:00,438.0,0.0
2025-07-31 02:45:00,419.0,0.0
2025-07-31 03:45:00,430.0,0.0
2025-07-31 04:45:00,419.0,7.975
2025-07-31 05:45:00,438.0,303.525
2025-07-31 06:45:00,472.71,1397.4
2025-07-31 07:45:00,459.77,3250.1499999999996
2025-07-31 08:45:00,450.0,5649.525
2025-07-31 09:45:00,435.84,7030.8
2025-07-31 10:45:00,382.14,8106.375
2025-07-31 11:45:00,365.6,8366.9
2025-07-31 12:45:00,305.2,8943.85
2025-07-31 13:45:00,320.0,8020.525
2025-07-31 14:45:00,365.84,7255.9
2025-07-31 15:45:00,376.78,6692.025
2025-07-31 16:45:00,415.02,5012.925
2025-07-31 17:45:00,440.0,3513.8
2025-07-31 18:45:00,508.1,2319.525
2025-07-31 19:45:00,661.2,815.0250000000001
2025-07-31 20:45:00,759.0,108.64999999999999
2025-07-31 21:45:00,622.3,0.0
2025-07-31 22:45:00,515.9,0.0
2025-07-31 23:45:00,450.9,0.0
2025-08-01 00:45:00,450.0,0.0
2025-08-01 01:45:00,429.47,0.0
2025-08-01 02:45:00,417.1,0.0
2025-08-01 03:45:00,416.0,0.0
2025-08-01 04:45:00,412.5,6.1
2025-08-01 05:45:00,432.9,274.975
2025-08-01 06:45:00,482.0,1302.475
2025-08-01 07:45:00,463.0,3139.575
2025-08-01 08:45:00,448.0,5188.575
2025-08-01 09:45:00,402.44,6712.1
2025-08-01 10:45:00,342.0,7561.6
2025-08-01 11:45:00,332.42,7740.15
2025-08-01 12:45:00,291.8,7948.6
2025-08-01 13:45:00,311.99,7598.3
2025-08-01 14:45:00,311.99,7440.175
2025-08-01 15:45:00,376.7,6447.35
2025-08-01 16:45:00,397.0,4997.6
2025-08-01 17:45:00,411.0,3672.2
2025-08-01 18:45:00,505.0,2107.0
2025-08-01 19:45:00,600.0,856.1
2025-08-01 20:45:00,728.0,115.47500000000001
2025-08-01 21:45:00,590.0,0.0
2025-08-01 22:45:00,506.8,0.0
2025-08-01 23:45:00,457.82,0.0
2025-08-02 00:45:00,450.16,0.0
2025-08-02 01:45:00,437.0,0.0
2025-08-02 02:45:00,422.94,0.0
2025-08-02 03:45:00,424.0,0.0
2025-08-02 04:45:00,420.82,8.475
2025-08-02 05:45:00,410.0,265.42499999999995
2025-08-02 06:45:00,422.0,1332.875
2025-08-02 07:45:00,415.9,3441.65
2025-08-02 08:45:00,404.0,6002.225
2025-08-02 09:45:00,315.77,8018.45
2025-08-02 10:45:00,209.46,9338.175
2025-08-02 11:45:00,129.99,9341.675
2025-08-02 12:45:00,45.0,9347.925
2025-08-02 13:45:00,50.0,8545.3
2025-08-02 14:45:00,130.0,8634.3
2025-08-02 15:45:00,297.99,7155.85
2025-08-02 16:45:00,384.3,6309.05
2025-08-02 17:45:00,477.29,4663.475
2025-08-02 18:45:00,490.0,2617.275
2025-08-02 19:45:00,554.92,834.25
2025-08-02 20:45:00,639.3,103.17500000000001
2025-08-02 21:45:00,569.99,0.0
2025-08-02 22:45:00,487.04,0.0
2025-08-02 23:45:00,438.99,0.0
2025-08-03 00:45:00,417.12,0.0
2025-08-03 01:45:00,394.61,0.0
2025-08-03 02:45:00,374.99,0.0
2025-08-03 03:45:00,361.04,0.0
2025-08-03 04:45:00,352.09,7.125
2025-08-03 05:45:00,350.0,210.3
2025-08-03 06:45:00,351.49,964.625
2025-08-03 07:45:00,391.04,2032.7
2025-08-03 08:45:00,391.04,3469.325
2025-08-03 09:45:00,330.5,5040.35
2025-08-03 10:45:00,256.28,6008.875
2025-08-03 11:45:00,200.0,6728.4
2025-08-03 12:45:00,199.0,7053.175
2025-08-03 13:45:00,149.99,6745.9
2025-08-03 14:45:00,289.92,5798.675
2025-08-03 15:45:00,344.24,5159.025
2025-08-03 16:45:00,372.0,4460.225
2025-08-03 17:45:00,407.0,3167.85
2025-08-03 18:45:00,443.8,1668.55
2025-08-03 19:45:00,475.89,665.375
2025-08-03 20:45:00,538.3,83.525
2025-08-03 21:45:00,488.0,0.0
2025-08-03 22:45:00,444.88,0.0
2025-08-03 23:45:00,415.8,0.0
2025-08-04 00:45:00,379.2,0.0
2025-08-04 01:45:00,356.1,0.0
2025-08-04 02:45:00,339.0,0.0
2025-08-04 03:45:00,339.0,0.0
2025-08-04 04:45:00,360.0,0.0
2025-08-04 05:45:00,380.0,206.625
2025-08-04 06:45:00,443.23,1041.9250000000002
2025-08-04 07:45:00,485.97,2522.475
2025-08-04 08:45:00,480.0,4045.575
2025-08-04 09:45:00,435.1,5270.9
2025-08-04 10:45:00,381.0,5503.525
2025-08-04 11:45:00,345.77,6514.5
2025-08-04 12:45:00,332.0,6717.275
2025-08-04 13:45:00,320.8,7005.875
2025-08-04 14:45:00,307.27,6682.475
2025-08-04 15:45:00,332.0,6163.85
2025-08-04 16:45:00,369.0,5494.025
2025-08-04 17:45:00,391.6,3777.7
2025-08-04 18:45:00,500.0,2195.875
2025-08-04 19:45:00,673.0,841.9250000000001
2025-08-04 20:45:00,779.0,75.875
2025-08-04 21:45:00,584.7,0.0
2025-08-04 22:45:00,464.0,0.0
2025-08-04 23:45:00,405.0,0.0
2025-08-05 00:45:00,411.8,0.0
2025-08-05 01:45:00,390.0,0.0
2025-08-05 02:45:00,362.83,0.0
2025-08-05 03:45:00,361.19,0.0
2025-08-05 04:45:00,358.24,0.0
2025-08-05 05:45:00,375.69,234.05
2025-08-05 06:45:00,414.0,1334.5
2025-08-05 07:45:00,410.0,3038.225
2025-08-05 08:45:00,407.43,4764.95
2025-08-05 09:45:00,333.0,6117.75
2025-08-05 10:45:00,227.83,6600.4
2025-08-05 11:45:00,186.17,7067.15
2025-08-05 12:45:00,180.26,7429.075
2025-08-05 13:45:00,270.0,6918.95
2025-08-05 14:45:00,363.06,6123.95
2025-08-05 15:45:00,400.0,4861.55
2025-08-05 16:45:00,435.82,3732.525
2025-08-05 17:45:00,478.0,2628.75
2025-08-05 18:45:00,536.4,1414.675
2025-08-05 19:45:00,616.7,452.67499999999995
2025-08-05 20:45:00,693.5,62.8
2025-08-05 21:45:00,527.0,0.0
2025-08-05 22:45:00,440.0,0.0
2025-08-05 23:45:00,376.2,0.0
2025-08-06 00:45:00,430.0,0.0
2025-08-06 01:45:00,404.46,0.0
2025-08-06 02:45:00,386.9,0.0
2025-08-06 03:45:00,379.84,0.0
2025-08-06 04:45:00,365.29,0.0
2025-08-06 05:45:00,391.4,171.0
2025-08-06 06:45:00,442.5,986.4000000000001
2025-08-06 07:45:00,430.0,2630.75
2025-08-06 08:45:00,349.0,5240.825
2025-08-06 09:45:00,120.11,6991.75
2025-08-06 10:45:00,0.01,7920.025
2025-08-06 11:45:00,-2.71,7317.825
2025-08-06 12:45:00,-2.99,7830.95
2025-08-06 13:45:00,-4.9,8196.95
2025-08-06 14:45:00,-2.71,7833.275
2025-08-06 15:45:00,0.01,8500.35
2025-08-06 16:45:00,157.0,7105.5
2025-08-06 17:45:00,368.68,4896.225
2025-08-06 18:45:00,500.0,2772.225
2025-08-06 19:45:00,553.36,863.2249999999999
2025-08-06 20:45:00,733.1,65.375
2025-08-06 21:45:00,679.97,0.0
2025-08-06 22:45:00,503.2,0.0
2025-08-06 23:45:00,458.0,0.0
2025-08-07 00:45:00,442.0,0.0
2025-08-07 01:45:00,416.6,0.0
2025-08-07 02:45:00,401.0,0.0
2025-08-07 03:45:00,403.0,0.0
2025-08-07 04:45:00,406.0,0.0
2025-08-07 05:45:00,420.0,224.0
2025-08-07 06:45:00,475.62,1329.05
2025-08-07 07:45:00,459.0,3373.875
2025-08-07 08:45:00,430.0,5849.75
2025-08-07 09:45:00,311.74,8063.025000000001
2025-08-07 10:45:00,50.11,9678.575
2025-08-07 11:45:00,0.01,10350.9
2025-08-07 12:45:00,-0.01,9087.35
2025-08-07 13:45:00,0.0,9289.65
2025-08-07 14:45:00,4.35,8776.85
2025-08-07 15:45:00,209.99,7630.75
2025-08-07 16:45:00,350.0,6939.7
2025-08-07 17:45:00,441.0,5054.3
2025-08-07 18:45:00,501.4,2584.7
2025-08-07 19:45:00,614.87,763.775
2025-08-07 20:45:00,800.0,57.150000000000006
2025-08-07 21:45:00,624.96,0.0
2025-08-07 22:45:00,500.4,0.0
2025-08-07 23:45:00,449.0,0.0
2025-08-08 00:45:00,413.52,0.0
2025-08-08 01:45:00,394.0,0.0
2025-08-08 02:45:00,376.76,0.0
2025-08-08 03:45:00,372.1,0.0
2025-08-08 04:45:00,383.3,0.0
2025-08-08 05:45:00,395.73,162.625
2025-08-08 06:45:00,452.0,1001.475
2025-08-08 07:45:00,457.96,2321.125
2025-08-08 08:45:00,447.4,4140.325
2025-08-08 09:45:00,411.0,5746.175
2025-08-08 10:45:00,330.0,7712.25
2025-08-08 11:45:00,253.6,9368.625
2025-08-08 12:45:00,160.0,8924.45
2025-08-08 13:45:00,101.0,8230.95
2025-08-08 14:45:00,101.0,8046.6
2025-08-08 15:45:00,219.04,7577.225
2025-08-08 16:45:00,355.43,5888.575
2025-08-08 17:45:00,409.0,3830.0
2025-08-08 18:45:00,500.6,2028.0
2025-08-08 19:45:00,591.0,674.125
2025-08-08 20:45:00,730.0,77.2
2025-08-08 21:45:00,648.56,0.0
2025-08-08 22:45:00,505.88,0.0
2025-08-08 23:45:00,458.3,0.0
2025-08-09 00:45:00,474.93,0.0
2025-08-09 01:45:00,449.62,0.0
2025-08-09 02:45:00,435.1,0.0
2025-08-09 03:45:00,436.0,0.0
2025-08-09 04:45:00,429.0,0.0
2025-08-09 05:45:00,432.0,244.5
2025-08-09 06:45:00,436.0,1269.35
2025-08-09 07:45:00,410.0,3575.2999999999997
2025-08-09 08:45:00,384.08,6509.95
2025-08-09 09:45:00,182.46,8379.65
2025-08-09 10:45:00,0.01,9798.45
2025-08-09 11:45:00,-1.42,9218.3
2025-08-09 12:45:00,-10.0,9193.25
2025-08-09 13:45:00,-2.72,8928.825
2025-08-09 14:45:00,-1.42,8104.625
2025-08-09 15:45:00,59.58,8450.875
2025-08-09 16:45:00,305.0,7516.575
2025-08-09 17:45:00,438.5,5229.025
2025-08-09 18:45:00,515.11,2652.525
2025-08-09 19:45:00,617.1,895.1
2025-08-09 20:45:00,687.0,145.625
2025-08-09 21:45:00,579.7,0.0
2025-08-09 22:45:00,479.0,0.0
2025-08-09 23:45:00,426.15,0.0
2025-08-10 00:45:00,398.0,0.0
2025-08-10 01:45:00,373.79,0.0
2025-08-10 02:45:00,357.01,0.0
2025-08-10 03:45:00,354.72,0.0
2025-08-10 04:45:00,350.5,0.0
2025-08-10 05:45:00,335.99,309.525
2025-08-10 06:45:00,301.0,1199.15
2025-08-10 07:45:00,227.38,3083.5
2025-08-10 08:45:00,46.2,4508.3
2025-08-10 09:45:00,-25.0,5369.075
2025-08-10 10:45:00,-100.0,7059.9
2025-08-10 11:45:00,-195.8,7494.55
2025-08-10 12:45:00,-275.0,7952.925
2025-08-10 13:45:00,-360.0,7942.5
2025-08-10 14:45:00,-334.32,7428.375
2025-08-10 15:45:00,-172.5,6613.15
2025-08-10 16:45:00,-57.0,5516.075
2025-08-10 17:45:00,0.0,4752.4
2025-08-10 18:45:00,334.1,2668.15
2025-08-10 19:45:00,453.26,917.0749999999999
2025-08-10 20:45:00,512.8,116.19999999999999
2025-08-10 21:45:00,515.2,0.0
2025-08-10 22:45:00,486.5,0.0
2025-08-10 23:45:00,435.8,0.0
2025-08-11 00:45:00,395.0,0.0
2025-08-11 01:45:00,379.99,0.0
2025-08-11 02:45:00,375.2,0.0
2025-08-11 03:45:00,373.4,0.0
2025-08-11 04:45:00,384.0,0.0
2025-08-11 05:45:00,416.2,286.25
2025-08-11 06:45:00,494.0,1519.775
2025-08-11 07:45:00,504.23,4174.725
2025-08-11 08:45:00,434.7,7351.95
2025-08-11 09:45:00,314.3,9811.4
2025-08-11 10:45:00,135.99,10508.5
2025-08-11 11:45:00,9.99,10961.975
2025-08-11 12:45:00,0.01,11205.5
2025-08-11 13:45:00,0.01,11042.125
2025-08-11 14:45:00,0.01,10785.9
2025-08-11 15:45:00,68.11,9577.425
2025-08-11 16:45:00,251.01,8470.925
2025-08-11 17:45:00,397.99,5856.575
2025-08-11 18:45:00,533.95,2871.525
2025-08-11 19:45:00,750.0,865.0500000000001
2025-08-11 20:45:00,1000.0,84.025
2025-08-11 21:45:00,720.0,0.0
2025-08-11 22:45:00,520.3,0.0
2025-08-11 23:45:00,460.0,0.0
2025-08-12 00:45:00,446.94,0.0
2025-08-12 01:45:00,427.42,0.0
2025-08-12 02:45:00,416.0,0.0
2025-08-12 03:45:00,416.8,0.0
2025-08-12 04:45:00,420.0,0.0
2025-08-12 05:45:00,444.0,305.45
2025-08-12 06:45:00,535.0,1522.95
2025-08-12 07:45:00,510.0,4159.575
2025-08-12 08:45:00,450.0,7270.599999999999
2025-08-12 09:45:00,340.0,9769.6
2025-08-12 10:45:00,185.99,10903.5
2025-08-12 11:45:00,41.0,12146.625
2025-08-12 12:45:00,1.0,12246.525
2025-08-12 13:45:00,5.0,12003.1
2025-08-12 14:45:00,29.0,11256.25
2025-08-12 15:45:00,208.11,9844.55
2025-08-12 16:45:00,371.0,8306.7
2025-08-12 17:45:00,442.69,5501.75
2025-08-12 18:45:00,559.01,2524.925
2025-08-12 19:45:00,944.78,634.725
2025-08-12 20:45:00,1197.0,21.85
2025-08-12 21:45:00,697.0,0.0
2025-08-12 22:45:00,519.0,0.0
2025-08-12 23:45:00,450.0,0.0
2025-08-13 00:45:00,435.8,0.0
2025-08-13 01:45:00,420.0,0.0
2025-08-13 02:45:00,405.0,0.0
2025-08-13 03:45:00,400.0,0.0
2025-08-13 04:45:00,405.0,0.0
2025-08-13 05:45:00,414.59,146.27499999999998
2025-08-13 06:45:00,475.0,1120.925
2025-08-13 07:45:00,467.0,3351.275
2025-08-13 08:45:00,433.04,6256.175
2025-08-13 09:45:00,355.0,8169.375
2025-08-13 10:45:00,205.11,10054.8
2025-08-13 11:45:00,101.0,11322.05
2025-08-13 12:45:00,15.01,12094.525
2025-08-13 13:45:00,11.0,11710.5
2025-08-13 14:45:00,50.0,10808.25
2025-08-13 15:45:00,222.3,9537.8
2025-08-13 16:45:00,360.0,7490.425
2025-08-13 17:45:00,485.72,4977.6
2025-08-13 18:45:00,650.0,2389.85
2025-08-13 19:45:00,1100.07,637.35
2025-08-13 20:45:00,1200.7,53.575
2025-08-13 21:45:00,680.0,0.0
2025-08-13 22:45:00,508.0,0.0
2025-08-13 23:45:00,444.0,0.0
2025-08-14 00:45:00,430.0,0.0
2025-08-14 01:45:00,412.1,0.0
2025-08-14 02:45:00,404.0,0.0
2025-08-14 03:45:00,404.0,0.0
2025-08-14 04:45:00,404.0,0.0
2025-08-14 05:45:00,425.75,190.05
2025-08-14 06:45:00,500.0,1201.4499999999998
2025-08-14 07:45:00,494.1,3711.975
2025-08-14 08:45:00,466.0,6746.3
2025-08-14 09:45:00,378.6,9317.225
2025-08-14 10:45:00,286.36,11241.95
2025-08-14 11:45:00,220.0,12341.825
2025-08-14 12:45:00,154.11,12723.525
2025-08-14 13:45:00,155.96,12497.825
2025-08-14 14:45:00,208.87,11657.175
2025-08-14 15:45:00,310.89,10104.425
2025-08-14 16:45:00,391.0,7904.55
2025-08-14 17:45:00,451.9,5192.425
2025-08-14 18:45:00,663.54,2371.05
2025-08-14 19:45:00,1110.0,598.35
2025-08-14 20:45:00,1220.66,46.35
2025-08-14 21:45:00,700.0,0.0
2025-08-14 22:45:00,520.0,0.0
2025-08-14 23:45:00,450.0,0.0
2025-08-15 00:45:00,434.5,0.0
2025-08-15 01:45:00,418.5,0.0
2025-08-15 02:45:00,405.16,0.0
2025-08-15 03:45:00,401.73,0.0
2025-08-15 04:45:00,403.0,0.0
2025-08-15 05:45:00,410.0,141.0
2025-08-15 06:45:00,437.7,1134.45
2025-08-15 07:45:00,424.98,3577.05
2025-08-15 08:45:00,396.98,6592.125
2025-08-15 09:45:00,281.0,9098.775
2025-08-15 10:45:00,107.71,10042.425000000001
2025-08-15 11:45:00,0.01,10684.8
2025-08-15 12:45:00,-1.43,9732.25
2025-08-15 13:45:00,-1.43,9468.125
2025-08-15 14:45:00,0.0,9585.9
2025-08-15 15:45:00,25.0,9075.625
2025-08-15 16:45:00,189.4,7124.125
2025-08-15 17:45:00,405.6,4983.25
2025-08-15 18:45:00,496.0,2312.025
2025-08-15 19:45:00,599.92,601.3000000000001
2025-08-15 20:45:00,700.2,46.975
2025-08-15 21:45:00,508.9,0.0
2025-08-15 22:45:00,460.0,0.0
2025-08-15 23:45:00,424.98,0.0
2025-08-16 00:45:00,412.1,0.0
2025-08-16 01:45:00,398.86,0.0
2025-08-16 02:45:00,376.3,0.0
2025-08-16 03:45:00,365.71,0.0
2025-08-16 04:45:00,366.4,0.0
2025-08-16 05:45:00,370.0,141.0
2025-08-16 06:45:00,382.46,1012.125
